date,sku,promo_flag,p10,p50,p90,SK,category
2025-10-31,51135,0,21.28,35.18,22.89,1,510-Домкраты гидравлические подкатные
2025-10-31,51136,0,375.33,417.01,415.27,1,510-Домкраты гидравлические подкатные
2025-10-31,51137,0,30.88,58.37,61.87,1,510-Домкраты гидравлические подкатные
2025-10-31,51152,0,159.03,133.74,170.85,1,510-Домкраты гидравлические подкатные
2025-10-31,51153,0,9.91,11.69,28.88,1,510-Домкраты гидравлические подкатные
2025-10-31,51154,0,3.03,2.3,4.16,1,510-Домкраты гидравлические подкатные
2025-10-31,51155,0,9.37,9.52,21.64,1,510-Домкраты гидравлические подкатные
2025-10-31,51156,0,138.76,72.33,53.63,1,510-Домкраты гидравлические подкатные
2025-10-31,51157,0,12.66,26.71,19.61,1,510-Домкраты гидравлические подкатные
2025-10-31,73752,0,1592.38,2720.26,5136.55,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,73753,0,896.61,926.37,1348.91,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,73754,0,820.73,825.02,1272.89,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,73761,0,17817.19,20092.07,34475.14,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,73762,0,17259.35,19939.54,34949.31,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,73763,0,3257.55,5852.32,19221.66,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,73773,0,2065.54,2870.01,5536.71,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,73784,0,1367.05,1525.12,2309.98,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,73792,0,3023.0,5323.06,18304.01,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,74326,0,178.72,216.01,325.4,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,74361,0,1017.39,1340.63,2181.51,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,74362,0,278.53,340.98,398.11,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,74368,0,13998.79,15477.61,20886.93,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,74369,0,14251.63,16975.77,32056.71,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,74370,0,2717.75,3475.23,5976.33,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,74376,0,2737.47,3424.29,8929.44,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,74382,0,1269.95,1952.0,3934.45,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,74387,0,3615.79,5974.14,18346.95,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,74388,0,3011.75,4677.31,6123.25,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,74389,0,1581.33,2672.49,4117.29,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,74394,0,610.18,1144.4,2280.34,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,74400,0,2478.89,3174.3,10575.57,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,140205,0,334.04,226.54,295.94,1,140-Воротки
2025-10-31,140405,0,155.38,121.63,181.06,1,140-Воротки
2025-10-31,140605,0,280.54,324.98,555.94,1,140-Воротки
2025-10-31,510084,0,170.74,131.09,87.09,1,510-Домкраты гидравлические подкатные
2025-10-31,510085,0,136.22,89.45,53.94,1,510-Домкраты гидравлические подкатные
2025-10-31,510105,0,150.59,51.59,63.6,1,510-Домкраты гидравлические подкатные
2025-10-31,510345,0,99.14,42.57,35.35,1,510-Домкраты гидравлические подкатные
2025-10-31,737610,0,201.75,350.65,482.33,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,737920,0,48.0,58.33,87.46,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,743097,0,1901.36,2964.04,6409.89,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,743107,0,1325.3,1682.3,1095.92,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,743117,0,414.42,372.85,576.5,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,743127,0,87.01,123.44,174.18,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,743137,0,34072.92,36336.55,48026.3,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,743147,0,30102.88,32782.7,47863.64,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,743157,0,10792.23,13516.37,28597.31,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,743167,0,1459.12,2693.33,8188.79,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,743177,0,125.63,183.79,229.18,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,743187,0,263.27,425.54,500.24,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,743197,0,1533.64,1724.47,2556.52,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,743207,0,1195.62,1401.4,1255.44,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,743227,0,1509.74,1465.36,2160.59,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,743237,0,12232.53,12631.39,18632.26,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,743247,0,11010.07,11177.95,16041.56,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,743267,0,128.41,0.0,284.59,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,743307,0,774.23,1323.83,2045.78,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,743317,0,64.75,47.65,138.19,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,743327,0,1364.11,1727.26,2551.75,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,743337,0,12435.27,12287.67,17139.79,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,743347,0,1173.6,1452.34,1353.69,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,743657,0,425.19,585.67,776.88,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,743667,0,2036.17,2991.68,5154.23,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,743677,0,692.43,802.48,853.71,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,743680,0,33.08,0.0,463.04,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,743687,0,535.19,739.6,674.89,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,743890,0,44.88,53.46,57.08,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,744007,0,2074.66,1686.41,3950.41,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,7431370,0,40.11,50.86,89.43,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,7432470,0,17.37,0.0,39.45,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,14001,0,2.36,13.17,1.29,1,140-Воротки
2025-11-30,14003,0,0.71,8.98,26.05,1,140-Воротки
2025-11-30,14005,0,2.67,17.44,16.57,1,140-Воротки
2025-11-30,14007,0,317.87,313.96,323.83,1,140-Воротки
2025-11-30,14008,0,89.01,67.21,61.4,1,140-Воротки
2025-11-30,14009,0,247.75,317.44,370.98,1,140-Воротки
2025-11-30,14025,0,106.18,87.86,104.69,1,140-Воротки
2025-11-30,14026,0,88.73,22.28,4.58,1,140-Воротки
2025-11-30,14027,0,106.13,98.49,84.08,1,140-Воротки
2025-11-30,14028,0,101.45,63.32,41.88,1,140-Воротки
2025-11-30,14029,0,9.12,11.4,15.11,1,140-Воротки
2025-11-30,14030,0,61.97,12.06,8.55,1,140-Воротки
2025-11-30,14041,0,72.47,37.43,2.82,1,140-Воротки
2025-11-30,14042,0,4.49,21.06,26.24,1,140-Воротки
2025-11-30,14043,0,112.74,93.31,67.51,1,140-Воротки
2025-11-30,14044,0,20.47,22.93,10.46,1,140-Воротки
2025-11-30,14045,0,147.38,25.26,23.49,1,140-Воротки
2025-11-30,14046,0,2.61,1.5,0.0,1,140-Воротки
2025-11-30,14047,0,2.29,6.78,0.0,1,140-Воротки
2025-11-30,14066,0,75.48,49.09,12.94,1,140-Воротки
2025-11-30,14070,0,115.82,100.53,71.33,1,140-Воротки
2025-11-30,14072,0,81.02,43.91,37.09,1,140-Воротки
2025-11-30,14074,0,100.71,88.84,40.1,1,140-Воротки
2025-11-30,14082,0,83.43,62.22,26.2,1,140-Воротки
2025-11-30,14084,0,12.88,15.36,4.8,1,140-Воротки
2025-11-30,14086,0,129.47,128.76,105.13,1,140-Воротки
2025-11-30,14090,0,116.36,56.11,30.57,1,140-Воротки
2025-11-30,14092,0,14.18,26.28,16.96,1,140-Воротки
2025-11-30,14135,0,15.72,28.13,38.14,1,140-Воротки
2025-11-30,14136,0,3.41,5.54,0.0,1,140-Воротки
2025-11-30,14137,0,95.13,19.4,12.11,1,140-Воротки
2025-11-30,26981,0,355.17,296.7,486.69,1,269-УШМ
2025-11-30,26982,0,307.78,314.55,358.67,1,269-УШМ
2025-11-30,51018,0,111.49,38.45,21.59,1,510-Домкраты гидравлические подкатные
2025-11-30,51019,0,3.58,15.63,15.23,1,510-Домкраты гидравлические подкатные
2025-11-30,51020,0,83.67,86.33,143.5,1,510-Домкраты гидравлические подкатные
2025-11-30,51028,0,109.36,91.45,137.48,1,510-Домкраты гидравлические подкатные
2025-11-30,51035,0,2.54,10.6,24.5,1,510-Домкраты гидравлические подкатные
2025-11-30,51040,0,102.38,104.83,68.07,1,510-Домкраты гидравлические подкатные
2025-11-30,51045,0,2.25,3.63,11.25,1,510-Домкраты гидравлические подкатные
2025-11-30,51047,0,3.69,11.68,0.0,1,510-Домкраты гидравлические подкатные
2025-11-30,51127,0,93.97,63.66,43.34,1,510-Домкраты гидравлические подкатные
2025-11-30,51128,0,18.71,33.94,14.12,1,510-Домкраты гидравлические подкатные
2025-11-30,51129,0,114.12,90.48,55.54,1,510-Домкраты гидравлические подкатные
2025-11-30,51130,0,131.98,128.05,140.01,1,510-Домкраты гидравлические подкатные
2025-11-30,51131,0,121.74,63.27,50.23,1,510-Домкраты гидравлические подкатные
2025-11-30,51132,0,125.33,101.11,95.24,1,510-Домкраты гидравлические подкатные
2025-11-30,51133,0,79.34,106.35,71.24,1,510-Домкраты гидравлические подкатные
2025-11-30,51134,0,96.3,88.71,55.96,1,510-Домкраты гидравлические подкатные
2025-11-30,51135,0,86.62,43.91,21.19,1,510-Домкраты гидравлические подкатные
2025-11-30,51136,0,235.34,237.1,348.55,1,510-Домкраты гидравлические подкатные
2025-11-30,51137,0,76.31,77.5,54.24,1,510-Домкраты гидравлические подкатные
2025-11-30,51152,0,103.08,70.37,55.73,1,510-Домкраты гидравлические подкатные
2025-11-30,51153,0,2.29,4.05,19.75,1,510-Домкраты гидравлические подкатные
2025-11-30,51154,0,0.82,7.21,8.99,1,510-Домкраты гидравлические подкатные
2025-11-30,51155,0,1.5,2.74,13.84,1,510-Домкраты гидравлические подкатные
2025-11-30,51156,0,112.77,51.81,37.97,1,510-Домкраты гидравлические подкатные
2025-11-30,51157,0,5.4,18.0,25.03,1,510-Домкраты гидравлические подкатные
2025-11-30,73752,0,1311.3,2663.31,3990.99,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,73753,0,646.21,549.49,641.36,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,73754,0,411.9,585.71,654.97,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,73761,0,1821.96,4627.62,10713.57,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,73762,0,2568.72,5504.56,19957.33,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,73763,0,2523.62,5385.23,20549.64,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,73773,0,1306.96,2087.67,3407.64,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,73784,0,586.87,973.59,1612.76,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,73792,0,1375.48,4278.56,18655.07,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,74326,0,157.94,214.52,330.59,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,74361,0,491.09,954.98,1494.79,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,74362,0,176.7,218.55,286.26,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,74368,0,1599.58,3633.19,8515.83,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,74369,0,4462.9,7352.32,13997.46,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,74370,0,1570.95,2232.78,3486.86,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,74376,0,1717.26,3229.4,7663.96,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,74382,0,689.08,1849.17,3557.53,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,74387,0,1408.74,3110.35,8318.0,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,74388,0,2529.66,3008.67,5032.78,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,74389,0,2024.91,4345.14,6798.21,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,74394,0,522.79,951.72,1524.95,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,74400,0,1099.68,2724.94,6315.82,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,140205,0,433.16,353.05,406.01,1,140-Воротки
2025-11-30,140405,0,124.61,80.13,142.62,1,140-Воротки
2025-11-30,140605,0,317.2,310.88,638.42,1,140-Воротки
2025-11-30,510084,0,132.46,92.48,84.98,1,510-Домкраты гидравлические подкатные
2025-11-30,510085,0,86.17,59.83,50.61,1,510-Домкраты гидравлические подкатные
2025-11-30,510105,0,158.04,34.93,35.67,1,510-Домкраты гидравлические подкатные
2025-11-30,510345,0,90.96,46.27,5.62,1,510-Домкраты гидравлические подкатные
2025-11-30,737610,0,386.48,292.55,521.42,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,737920,0,59.73,53.17,46.36,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,743097,0,1880.89,4002.75,7334.35,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,743107,0,760.91,1989.68,1424.25,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,743117,0,230.71,325.68,515.32,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,743127,0,55.06,65.83,108.06,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,743137,0,15670.24,18291.66,32986.92,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,743147,0,16425.42,19511.26,34384.81,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,743157,0,5264.05,8036.28,22181.55,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,743167,0,919.22,1861.25,4631.37,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,743177,0,134.67,186.67,219.13,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,743187,0,293.64,473.33,458.28,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,743197,0,1041.13,2453.47,4006.67,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,743207,0,618.41,720.33,649.32,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,743227,0,1119.35,1585.46,2511.16,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,743237,0,8179.12,8973.93,14773.1,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,743247,0,7797.53,10978.01,25007.11,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,743267,0,67.21,0.0,138.36,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,743307,0,320.42,797.97,1962.31,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,743317,0,97.11,132.9,108.14,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,743327,0,833.96,1335.96,3615.37,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,743337,0,3877.52,5767.75,12331.11,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,743347,0,676.82,859.53,733.11,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,743657,0,361.61,879.83,1160.75,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,743667,0,2030.56,3242.3,7269.69,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,743677,0,485.84,796.47,675.94,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,743680,0,0.0,0.0,195.81,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,743687,0,279.71,494.83,674.42,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,743890,0,23.92,48.16,21.25,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,744007,0,1035.03,1723.56,3233.29,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,7431370,0,17.49,7.09,151.29,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-11-30,7432470,0,13.19,17.27,23.92,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,14001,0,15.0,5.21,36.77,1,140-Воротки
2025-12-31,14003,0,13.19,0.96,36.43,1,140-Воротки
2025-12-31,14005,0,13.74,3.06,41.89,1,140-Воротки
2025-12-31,14007,0,332.45,227.59,385.63,1,140-Воротки
2025-12-31,14008,0,74.18,68.81,77.85,1,140-Воротки
2025-12-31,14009,0,221.67,332.49,412.95,1,140-Воротки
2025-12-31,14025,0,67.9,26.63,52.57,1,140-Воротки
2025-12-31,14026,0,88.11,18.67,23.89,1,140-Воротки
2025-12-31,14027,0,72.64,59.7,86.39,1,140-Воротки
2025-12-31,14028,0,114.04,41.55,47.63,1,140-Воротки
2025-12-31,14029,0,13.2,16.85,32.16,1,140-Воротки
2025-12-31,14030,0,11.34,3.72,30.99,1,140-Воротки
2025-12-31,14041,0,67.67,43.73,36.58,1,140-Воротки
2025-12-31,14042,0,15.18,12.07,37.06,1,140-Воротки
2025-12-31,14043,0,110.11,53.18,77.2,1,140-Воротки
2025-12-31,14044,0,19.05,21.61,35.83,1,140-Воротки
2025-12-31,14045,0,136.49,21.63,39.1,1,140-Воротки
2025-12-31,14046,0,10.01,0.0,29.05,1,140-Воротки
2025-12-31,14047,0,0.05,3.51,0.94,1,140-Воротки
2025-12-31,14066,0,99.97,23.14,33.88,1,140-Воротки
2025-12-31,14070,0,97.49,96.2,83.5,1,140-Воротки
2025-12-31,14072,0,85.82,44.39,36.55,1,140-Воротки
2025-12-31,14074,0,126.37,29.75,47.38,1,140-Воротки
2025-12-31,14082,0,125.37,60.05,65.04,1,140-Воротки
2025-12-31,14084,0,13.09,14.38,32.64,1,140-Воротки
2025-12-31,14086,0,137.83,110.39,97.39,1,140-Воротки
2025-12-31,14090,0,89.65,74.95,41.46,1,140-Воротки
2025-12-31,14092,0,10.4,28.38,38.41,1,140-Воротки
2025-12-31,14135,0,0.0,0.0,26.23,1,140-Воротки
2025-12-31,14136,0,21.64,1.73,3.04,1,140-Воротки
2025-12-31,14137,0,93.28,20.76,28.19,1,140-Воротки
2025-12-31,26981,0,605.83,614.26,813.22,1,269-УШМ
2025-12-31,26982,0,298.31,278.28,417.35,1,269-УШМ
2025-12-31,51018,0,168.44,30.51,55.96,1,510-Домкраты гидравлические подкатные
2025-12-31,51019,0,15.81,14.83,45.87,1,510-Домкраты гидравлические подкатные
2025-12-31,51020,0,44.67,6.1,91.36,1,510-Домкраты гидравлические подкатные
2025-12-31,51028,0,71.33,59.73,73.34,1,510-Домкраты гидравлические подкатные
2025-12-31,51035,0,11.11,15.46,27.14,1,510-Домкраты гидравлические подкатные
2025-12-31,51040,0,63.63,43.12,56.57,1,510-Домкраты гидравлические подкатные
2025-12-31,51045,0,12.23,10.85,30.49,1,510-Домкраты гидравлические подкатные
2025-12-31,51047,0,12.16,8.23,25.31,1,510-Домкраты гидравлические подкатные
2025-12-31,51127,0,85.25,50.28,64.52,1,510-Домкраты гидравлические подкатные
2025-12-31,51128,0,19.51,27.85,33.21,1,510-Домкраты гидравлические подкатные
2025-12-31,51129,0,86.68,25.76,45.19,1,510-Домкраты гидравлические подкатные
2025-12-31,51130,0,110.19,65.76,84.05,1,510-Домкраты гидравлические подкатные
2025-12-31,51131,0,86.05,38.88,38.96,1,510-Домкраты гидравлические подкатные
2025-12-31,51132,0,92.58,54.46,85.82,1,510-Домкраты гидравлические подкатные
2025-12-31,51133,0,98.07,63.06,58.88,1,510-Домкраты гидравлические подкатные
2025-12-31,51134,0,83.48,66.81,56.64,1,510-Домкраты гидравлические подкатные
2025-12-31,51135,0,97.88,24.73,31.63,1,510-Домкраты гидравлические подкатные
2025-12-31,51136,0,176.21,141.41,296.87,1,510-Домкраты гидравлические подкатные
2025-12-31,51137,0,51.15,39.62,40.43,1,510-Домкраты гидравлические подкатные
2025-12-31,51152,0,48.46,66.22,50.53,1,510-Домкраты гидравлические подкатные
2025-12-31,51153,0,11.89,3.8,33.16,1,510-Домкраты гидравлические подкатные
2025-12-31,51154,0,11.57,1.02,29.0,1,510-Домкраты гидравлические подкатные
2025-12-31,51155,0,11.25,1.26,29.61,1,510-Домкраты гидравлические подкатные
2025-12-31,51156,0,107.69,31.01,36.7,1,510-Домкраты гидравлические подкатные
2025-12-31,51157,0,10.94,13.06,29.83,1,510-Домкраты гидравлические подкатные
2025-12-31,73752,0,1433.99,2574.83,5412.23,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,73753,0,433.83,399.82,860.35,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,73754,0,534.13,349.94,1008.24,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,73761,0,1717.02,2494.84,13779.61,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,73762,0,2117.37,2950.72,16080.77,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,73763,0,2047.23,2854.67,16575.39,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,73773,0,842.88,1764.82,4819.26,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,73784,0,583.87,714.05,1660.93,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,73792,0,1718.32,2320.11,13985.77,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,74326,0,137.98,142.99,263.06,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,74361,0,443.04,673.77,1368.83,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,74362,0,67.61,143.39,247.17,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,74368,0,4487.56,5133.27,12841.11,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,74369,0,4716.0,5672.75,18593.25,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,74370,0,855.83,1573.07,6806.56,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,74376,0,1617.49,2666.72,6908.06,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,74382,0,726.19,2067.09,2567.21,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,74387,0,2227.42,3202.06,12940.84,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,74388,0,1554.18,2194.21,7757.23,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-12-31,74389,0,1611.09,2169.96,5777.87,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
